Date,Region,Product,Salesperson,Units_Sold,Unit_Price,Category,Revenue,Cost,Profit,Month,Year,Month_Name
2024-09-11,WEST,Smartwatch,Bob,10.0,1151.0,Accessories,8268.0,6014.593046,1928.596208,9,2024,September
2024-11-23,WEST,Monitor,Grace,4.0,1831.0,Office,7324.0,6042.66543,1281.33457,11,2024,November
2024-02-23,NORTH,Mobile,Grace,8.0,545.0,Electronics,4360.0,3593.324678,766.6753216,2,2024,February
2024-09-05,NORTH,Printer,David,17.0,1331.0,Office,22627.0,20074.01105,2552.988946,9,2024,September
2024-08-26,NORTH,Mobile,Charlie,3.0,1073.5,Electronics,8268.0,6014.593046,1928.596208,8,2024,August
2024-08-16,NORTH,Laptop,Bob,17.0,815.0,Electronics,13855.0,11115.17946,2739.820539,8,2024,August
2024-03-07,SOUTH,Laptop,Frank,9.0,1075.0,Electronics,9675.0,8196.304048,1478.695952,3,2024,March
2024-02-20,NORTH,Monitor,Grace,2.0,918.0,Office,1836.0,1365.728674,470.2713261,2,2024,February
2024-04-06,WEST,Mobile,Hannah,13.0,203.0,Electronics,2639.0,1964.549083,674.4509167,4,2024,April
2024-04-01,EAST,Camera,Charlie,2.0,1073.5,Electronics,8268.0,6014.593046,1928.596208,4,2024,April
2024-09-20,SOUTH,Smartwatch,Alice,11.0,525.0,Accessories,5775.0,4817.780547,957.2194525,9,2024,September
2024-10-17,NORTH,Laptop,Eva,15.0,1224.0,Electronics,18360.0,14795.56635,3564.433645,10,2024,October
2024-04-05,EAST,Laptop,Eva,11.0,1664.0,Electronics,18304.0,13459.69942,4844.300584,4,2024,April
2024-03-28,SOUTH,Mobile,Grace,3.0,738.0,Electronics,2214.0,1606.923408,607.0765922,3,2024,March
2024-03-18,EAST,Camera,Charlie,10.0,949.0,Electronics,8268.0,6014.593046,1928.596208,3,2024,March
2024-10-14,NORTH,Mobile,Grace,12.0,1645.0,Electronics,19740.0,11882.49979,7857.500208,10,2024,October
2024-04-29,NORTH,Smartwatch,Eva,5.0,1229.0,Accessories,6145.0,4662.016027,1482.983973,4,2024,April
2024-10-28,WEST,Headphones,Hannah,7.0,1802.0,Accessories,12614.0,9148.276452,3465.723548,10,2024,October
2024-06-13,NORTH,Camera,Bob,7.0,868.0,Electronics,6076.0,5096.615806,979.3841941,6,2024,June
2024-06-30,NORTH,Laptop,Charlie,13.0,1930.0,Electronics,25090.0,19138.55708,5951.442918,6,2024,June
2024-08-10,SOUTH,Smartwatch,David,9.0,376.0,Accessories,3384.0,2981.343975,402.6560248,8,2024,August
2024-11-06,WEST,Mobile,Bob,13.0,1188.0,Electronics,15444.0,10175.15955,5268.840451,11,2024,November
2024-09-19,NORTH,Laptop,David,10.0,287.0,Electronics,2870.0,2275.127041,594.8729588,9,2024,September
2024-06-09,EAST,Laptop,Hannah,1.0,1440.0,Electronics,1440.0,1080.800804,359.1991957,6,2024,June
2024-05-30,SOUTH,Tablet,Alice,8.0,1261.0,Electronics,10088.0,7141.022021,2946.977979,5,2024,May
2024-03-25,NORTH,Laptop,Hannah,16.0,1466.0,Electronics,23456.0,15053.89086,8402.109139,3,2024,March
2024-05-26,NORTH,Headphones,Hannah,13.0,204.0,Accessories,2652.0,1698.474051,953.5259491,5,2024,May
2024-04-21,SOUTH,Printer,Hannah,3.0,645.0,Office,1935.0,1574.029133,360.9708672,4,2024,April
2024-02-05,SOUTH,Tablet,Frank,3.0,479.0,Electronics,1437.0,1025.0012,411.9987998,2,2024,February
2024-10-11,SOUTH,Tablet,Grace,5.0,209.0,Electronics,1045.0,928.3669149,116.6330851,10,2024,October
2024-03-22,SOUTH,Mobile,Grace,7.0,453.0,Electronics,3171.0,2838.226116,332.7738835,3,2024,March
2024-01-02,NORTH,Laptop,Charlie,10.0,842.0,Electronics,8420.0,5570.899146,2849.100854,1,2024,January
2024-10-29,SOUTH,Tablet,Hannah,10.0,416.0,Electronics,4160.0,2624.312354,1535.687646,10,2024,October
2024-07-15,NORTH,Monitor,Alice,10.0,1389.0,Office,8268.0,6014.593046,1928.596208,7,2024,July
2024-08-21,SOUTH,Headphones,Grace,8.0,1975.0,Accessories,15800.0,11953.57822,3846.421783,8,2024,August
2024-07-13,SOUTH,Monitor,Eva,11.0,1188.0,Office,13068.0,8372.602675,4695.397325,7,2024,July
2024-04-28,WEST,Mobile,David,13.0,432.0,Electronics,5616.0,3710.770399,1905.229601,4,2024,April
2024-01-20,NORTH,Camera,Grace,7.0,1636.0,Electronics,11452.0,7940.567131,3511.432869,1,2024,January
2024-09-17,SOUTH,Camera,Bob,13.0,1256.0,Electronics,16328.0,12687.67275,3640.327251,9,2024,September
2024-10-19,SOUTH,Mobile,Grace,2.0,691.0,Electronics,1382.0,967.0043085,414.9956915,10,2024,October
2024-09-12,SOUTH,Tablet,Bob,6.0,882.0,Electronics,5292.0,4361.223061,930.7769393,9,2024,September
2024-08-13,WEST,Printer,Grace,2.0,639.0,Office,1278.0,1101.824021,176.1759791,8,2024,August
2024-02-22,EAST,Tablet,Alice,18.0,834.0,Electronics,15012.0,11263.33168,3748.668319,2,2024,February
2024-12-07,EAST,Printer,Charlie,12.0,1619.0,Office,19428.0,17463.46921,1964.530794,12,2024,December
2024-12-29,SOUTH,Camera,David,7.0,720.0,Electronics,5040.0,3561.717583,1478.282417,12,2024,December
2024-10-06,WEST,Headphones,Hannah,7.0,718.0,Accessories,5026.0,3661.84706,1364.15294,10,2024,October
2024-03-21,WEST,Tablet,Alice,17.0,1780.0,Electronics,30260.0,25501.25695,4758.743048,3,2024,March
2024-07-20,EAST,Laptop,Grace,13.0,1492.0,Electronics,19396.0,12153.35652,7242.643482,7,2024,July
2024-06-06,WEST,Camera,David,11.0,1989.0,Electronics,21879.0,15664.20511,6214.794891,6,2024,June
2024-04-29,SOUTH,Headphones,Eva,6.0,1008.0,Accessories,6048.0,3784.312394,2263.687606,4,2024,April
2024-02-28,WEST,Headphones,Bob,14.0,1774.0,Accessories,24836.0,15939.54015,8896.459849,2,2024,February
2024-08-02,EAST,Tablet,Grace,6.0,1919.0,Electronics,11514.0,6924.430339,4589.569661,8,2024,August
2024-05-07,SOUTH,Headphones,Bob,6.0,1073.5,Accessories,8268.0,6014.593046,1928.596208,5,2024,May
2024-08-11,EAST,Tablet,Bob,2.0,1091.0,Electronics,2182.0,1558.136452,623.8635475,8,2024,August
2024-07-27,WEST,Printer,Hannah,15.0,198.0,Office,2970.0,2502.96495,467.0350498,7,2024,July
2024-04-24,EAST,Mobile,David,17.0,416.0,Electronics,7072.0,5488.588451,1583.411549,4,2024,April
2024-07-27,EAST,Camera,David,8.0,222.0,Electronics,1776.0,1403.882203,372.1177973,7,2024,July
2024-01-14,NORTH,Smartwatch,Charlie,5.0,1443.0,Accessories,7215.0,5452.914975,1762.085025,1,2024,January
2024-01-09,WEST,Mobile,Bob,17.0,898.0,Electronics,15266.0,12914.08864,2351.911358,1,2024,January
2024-02-09,WEST,Camera,Charlie,1.0,1716.0,Electronics,1716.0,1482.818968,233.1810323,2,2024,February
2024-08-24,EAST,Tablet,Hannah,18.0,1618.0,Electronics,29124.0,24898.75469,4225.24531,8,2024,August
2024-10-07,NORTH,Camera,Bob,15.0,556.0,Electronics,8340.0,7035.954529,1304.045471,10,2024,October
2024-12-24,WEST,Printer,Charlie,5.0,621.0,Office,3105.0,2033.197228,1071.802772,12,2024,December
2024-07-19,SOUTH,Tablet,Charlie,7.0,619.0,Electronics,4333.0,3371.779705,961.2202946,7,2024,July
2024-09-02,EAST,Mobile,Eva,18.0,1016.0,Electronics,18288.0,14166.78016,4121.219841,9,2024,September
2024-10-04,WEST,Laptop,Charlie,6.0,816.0,Electronics,4896.0,3713.044153,1182.955847,10,2024,October
2024-08-22,SOUTH,Laptop,David,5.0,414.0,Electronics,2070.0,1540.584742,529.4152578,8,2024,August
2024-01-04,WEST,Monitor,Charlie,19.0,808.0,Office,15352.0,9621.88355,5730.11645,1,2024,January
2024-06-02,SOUTH,Monitor,Bob,10.0,809.0,Office,8090.0,5101.950169,2988.049831,6,2024,June
2024-01-29,EAST,Camera,Charlie,15.0,1665.0,Electronics,24975.0,21745.34467,3229.655333,1,2024,January
2024-04-18,WEST,Laptop,Alice,10.0,1602.0,Electronics,16020.0,12640.67603,3379.323974,4,2024,April
2024-04-07,WEST,Tablet,Frank,16.0,1143.0,Electronics,18288.0,12411.97717,5876.022834,4,2024,April
2024-08-02,NORTH,Headphones,Bob,12.0,659.0,Accessories,7908.0,5407.412243,2500.587757,8,2024,August
2024-10-19,EAST,Tablet,Alice,18.0,1068.0,Electronics,19224.0,15053.51563,4170.484367,10,2024,October
2024-03-15,SOUTH,Headphones,Hannah,1.0,1253.0,Accessories,1253.0,904.766857,348.233143,3,2024,March
2024-11-21,WEST,Mobile,Bob,16.0,1416.0,Electronics,22656.0,16593.19213,6062.807875,11,2024,November
2024-05-25,WEST,Smartwatch,David,6.0,1255.0,Accessories,7530.0,4655.008329,2874.991671,5,2024,May
2024-05-07,SOUTH,Headphones,Frank,3.0,455.0,Accessories,1365.0,875.8136971,489.1863029,5,2024,May
2024-12-06,EAST,Laptop,Frank,2.0,1177.0,Electronics,2354.0,1690.184071,663.8159288,12,2024,December
2024-02-11,NORTH,Tablet,David,2.0,989.0,Electronics,1978.0,1601.993922,376.0060784,2,2024,February
2024-12-21,NORTH,Mobile,Frank,13.0,892.0,Electronics,11596.0,7124.670718,4471.329282,12,2024,December
2024-02-10,WEST,Laptop,David,9.0,1510.0,Electronics,13590.0,9517.992121,4072.007879,2,2024,February
2024-02-03,SOUTH,Mobile,Alice,16.0,364.0,Electronics,5824.0,4708.829714,1115.170286,2,2024,February
2024-01-17,WEST,Smartwatch,Hannah,5.0,1081.0,Accessories,5405.0,4527.310357,877.6896433,1,2024,January
2024-06-13,SOUTH,Printer,Eva,7.0,1338.0,Office,9366.0,6154.082134,3211.917866,6,2024,June
2024-06-01,NORTH,Tablet,Bob,13.0,1583.0,Electronics,20579.0,16863.38211,3715.617894,6,2024,June
2024-03-16,EAST,Camera,David,13.0,1581.0,Electronics,20553.0,18222.77296,2330.227035,3,2024,March
2024-03-27,SOUTH,Tablet,Bob,7.0,901.0,Electronics,6307.0,5499.979269,807.0207308,3,2024,March
2024-04-26,NORTH,Monitor,Hannah,10.0,142.0,Office,1420.0,1188.274209,231.725791,4,2024,April
2024-12-27,WEST,Smartwatch,Alice,15.0,1709.0,Accessories,25635.0,20859.14838,4775.851621,12,2024,December
2024-12-07,SOUTH,Tablet,Eva,6.0,961.0,Electronics,5766.0,3866.342245,1899.657755,12,2024,December
2024-01-27,EAST,Monitor,Hannah,5.0,1401.0,Office,7005.0,5535.147632,1469.852368,1,2024,January
2024-11-08,WEST,Camera,Alice,2.0,1961.0,Electronics,3922.0,3110.076181,811.9238189,11,2024,November
2024-10-13,WEST,Headphones,Frank,15.0,1877.0,Accessories,28155.0,20329.21638,7825.783618,10,2024,October
2024-05-13,NORTH,Mobile,Bob,16.0,1253.0,Electronics,20048.0,14993.99219,5054.007807,5,2024,May
2024-08-06,SOUTH,Camera,Grace,19.0,449.0,Electronics,8531.0,6894.82711,1636.17289,8,2024,August
2024-06-16,WEST,Laptop,Eva,9.0,1829.0,Electronics,16461.0,14578.36301,1882.636986,6,2024,June
2024-04-07,EAST,Smartwatch,Frank,19.0,1667.0,Accessories,31673.0,21809.77006,9863.229938,4,2024,April
2024-09-24,SOUTH,Headphones,Hannah,7.0,1229.0,Accessories,8603.0,5797.638659,2805.361341,9,2024,September
2024-08-24,EAST,Laptop,Eva,4.0,1011.0,Electronics,4044.0,3156.512122,887.4878783,8,2024,August
2024-11-04,WEST,Laptop,Frank,3.0,1839.0,Electronics,5517.0,3526.685609,1990.314391,11,2024,November
2024-06-21,EAST,Smartwatch,Alice,11.0,100.0,Accessories,1100.0,852.2358341,247.7641659,6,2024,June
2024-07-08,NORTH,Headphones,David,1.0,1880.0,Accessories,1880.0,1178.112238,701.8877624,7,2024,July
2024-05-01,EAST,Printer,Bob,6.0,683.0,Office,4098.0,3061.923822,1036.076178,5,2024,May
2024-02-15,SOUTH,Laptop,Charlie,11.0,531.0,Electronics,5841.0,4591.752109,1249.247891,2,2024,February
2024-03-04,EAST,Laptop,Charlie,1.0,1429.0,Electronics,1429.0,887.4560024,541.5439976,3,2024,March
2024-05-09,EAST,Headphones,Alice,7.0,1650.0,Accessories,11550.0,7647.092672,3902.907328,5,2024,May
2024-11-05,NORTH,Tablet,Hannah,6.0,152.0,Electronics,912.0,638.9584043,273.0415957,11,2024,November
2024-12-28,EAST,Laptop,Bob,14.0,1039.0,Electronics,14546.0,10336.09099,4209.909014,12,2024,December
2024-07-11,EAST,Mobile,Hannah,2.0,619.0,Electronics,1238.0,993.9052645,244.0947355,7,2024,July
2024-11-02,WEST,Headphones,Bob,4.0,1453.0,Accessories,5812.0,4409.601609,1402.398391,11,2024,November
2024-10-18,SOUTH,Smartwatch,Bob,15.0,1448.0,Accessories,21720.0,15968.60647,5751.393527,10,2024,October
2024-10-08,WEST,Camera,David,18.0,1237.0,Electronics,22266.0,13446.28156,8819.718435,10,2024,October
2024-01-29,WEST,Mobile,Hannah,1.0,246.0,Electronics,246.0,204.4647656,41.53523439,1,2024,January
2024-05-28,WEST,Monitor,Alice,3.0,1289.0,Office,3867.0,2367.769539,1499.230461,5,2024,May
2024-09-23,WEST,Monitor,David,3.0,1502.0,Office,4506.0,3824.671387,681.3286131,9,2024,September
2024-10-22,NORTH,Camera,Bob,0.0,1262.0,Electronics,0.0,0.0,0.0,10,2024,October
2024-06-12,NORTH,Camera,Bob,11.0,398.0,Electronics,4378.0,3552.19357,825.8064303,6,2024,June
2024-04-22,NORTH,Laptop,Hannah,6.0,1399.0,Electronics,8394.0,7200.942815,1193.057185,4,2024,April
2024-07-05,WEST,Mobile,Alice,3.0,888.0,Electronics,2664.0,2351.7628,312.2371997,7,2024,July
2024-10-21,EAST,Mobile,Bob,19.0,949.0,Electronics,18031.0,13757.85073,4273.149269,10,2024,October
2024-08-19,NORTH,Tablet,Hannah,2.0,1948.0,Electronics,3896.0,2513.689342,1382.310658,8,2024,August
2024-08-14,EAST,Camera,David,18.0,277.0,Electronics,4986.0,4305.856139,680.1438606,8,2024,August
2024-11-05,EAST,Mobile,Grace,12.0,941.0,Electronics,11292.0,6912.980529,4379.019471,11,2024,November
2024-04-07,WEST,Tablet,David,10.0,1477.0,Electronics,14770.0,12439.311,2330.688997,4,2024,April
2024-02-24,SOUTH,Headphones,Bob,5.0,1277.0,Accessories,6385.0,5134.347625,1250.652375,2,2024,February
2024-04-20,WEST,Tablet,Alice,9.0,1324.0,Electronics,11916.0,10383.82025,1532.179749,4,2024,April
2024-05-31,SOUTH,Smartwatch,Charlie,2.0,977.0,Accessories,1954.0,1698.492899,255.5071013,5,2024,May
2024-09-02,SOUTH,Printer,David,2.0,1238.0,Office,2476.0,1525.082855,950.9171453,9,2024,September
2024-03-09,WEST,Laptop,David,6.0,1794.0,Electronics,10764.0,8426.424338,2337.575662,3,2024,March
2024-11-07,WEST,Headphones,Hannah,10.0,1677.0,Accessories,16770.0,10689.22209,6080.777909,11,2024,November
2024-10-15,SOUTH,Printer,Frank,18.0,858.0,Office,15444.0,9629.960772,5814.039228,10,2024,October
2024-09-06,WEST,Printer,Charlie,10.0,1191.0,Office,8268.0,6014.593046,1928.596208,9,2024,September
2024-02-05,SOUTH,Headphones,Bob,4.0,1073.5,Accessories,8268.0,6014.593046,1928.596208,2,2024,February
2024-08-26,EAST,Smartwatch,Grace,17.0,544.0,Accessories,9248.0,7568.292372,1679.707628,8,2024,August
2024-05-27,WEST,Tablet,Alice,15.0,1449.0,Electronics,21735.0,19358.9779,2376.022097,5,2024,May
2024-08-14,EAST,Laptop,Frank,6.0,1969.0,Electronics,11814.0,9107.115919,2706.884081,8,2024,August
2024-08-31,NORTH,Tablet,Bob,16.0,807.0,Electronics,12912.0,8658.150133,4253.849867,8,2024,August
2024-12-02,EAST,Mobile,Eva,17.0,701.0,Electronics,11917.0,10164.74717,1752.25283,12,2024,December
2024-12-30,EAST,Tablet,Grace,3.0,1746.0,Electronics,5238.0,4483.366643,754.6333566,12,2024,December
2024-07-19,SOUTH,Monitor,David,10.0,1482.0,Office,14820.0,12149.96643,2670.033567,7,2024,July
2024-06-02,EAST,Headphones,Eva,5.0,244.0,Accessories,1220.0,957.1383796,262.8616204,6,2024,June
2024-03-13,WEST,Laptop,David,14.0,374.0,Electronics,5236.0,4504.728388,731.2716121,3,2024,March
2024-07-19,SOUTH,Tablet,David,13.0,608.0,Electronics,7904.0,5129.597236,2774.402764,7,2024,July
2024-10-22,NORTH,Laptop,Eva,6.0,1302.0,Electronics,7812.0,6870.498056,941.5019439,10,2024,October
2024-01-17,WEST,Laptop,Grace,12.0,852.0,Electronics,10224.0,9039.661499,1184.338501,1,2024,January
2024-05-08,NORTH,Mobile,Hannah,8.0,1961.0,Electronics,15688.0,13516.74491,2171.255091,5,2024,May
2024-08-04,EAST,Mobile,Eva,5.0,1954.0,Electronics,9770.0,6596.690424,3173.309576,8,2024,August
2024-03-01,WEST,Headphones,Bob,15.0,576.0,Accessories,8640.0,7408.398377,1231.601623,3,2024,March
2024-04-13,WEST,Smartwatch,Frank,16.0,1966.0,Accessories,31456.0,23569.71228,7886.287723,4,2024,April
2024-02-11,NORTH,Monitor,Frank,1.0,1537.0,Office,1537.0,1196.522332,340.4776675,2,2024,February
2024-02-08,WEST,Laptop,Bob,5.0,1227.0,Electronics,6135.0,3735.447225,2399.552775,2,2024,February
2024-05-10,EAST,Printer,Frank,15.0,1251.0,Office,18765.0,15850.94587,2914.054133,5,2024,May
2024-08-16,NORTH,Printer,Bob,13.0,1834.0,Office,23842.0,20127.09299,3714.907013,8,2024,August
2024-04-11,SOUTH,Printer,David,2.0,1913.0,Office,3826.0,3105.81666,720.1833396,4,2024,April
2024-12-19,SOUTH,Monitor,Frank,6.0,1468.0,Office,8808.0,5671.920427,3136.079573,12,2024,December
2024-01-12,SOUTH,Printer,Hannah,6.0,630.0,Office,3780.0,3158.301142,621.6988578,1,2024,January
2024-10-01,EAST,Laptop,Frank,14.0,258.0,Electronics,3612.0,2432.818538,1179.181462,10,2024,October
2024-04-10,WEST,Laptop,David,11.0,1661.0,Electronics,18271.0,15006.80031,3264.19969,4,2024,April
2024-02-13,NORTH,Camera,Eva,8.0,1549.0,Electronics,12392.0,9126.714017,3265.285983,2,2024,February
2024-10-31,WEST,Smartwatch,David,8.0,780.0,Accessories,6240.0,5590.285206,649.7147944,10,2024,October
2024-01-17,EAST,Tablet,Frank,1.0,122.0,Electronics,122.0,94.42411421,27.57588579,1,2024,January
2024-11-25,SOUTH,Monitor,Frank,7.0,1170.0,Office,8190.0,6468.247498,1721.752502,11,2024,November
2024-02-26,EAST,Mobile,Grace,6.0,624.0,Electronics,3744.0,2659.921259,1084.078741,2,2024,February
2024-11-06,WEST,Monitor,Hannah,8.0,828.0,Office,6624.0,5434.038458,1189.961542,11,2024,November
2024-10-29,NORTH,Tablet,Eva,19.0,1957.0,Electronics,37183.0,27830.19984,9352.800162,10,2024,October
2024-01-12,EAST,Smartwatch,David,8.0,1829.0,Accessories,14632.0,8858.505301,5773.494699,1,2024,January
2024-11-13,NORTH,Mobile,Hannah,14.0,243.0,Electronics,3402.0,2662.318379,739.6816212,11,2024,November
2024-03-20,EAST,Tablet,Alice,18.0,1708.0,Electronics,30744.0,26105.89489,4638.105106,3,2024,March
2024-08-03,NORTH,Camera,Hannah,16.0,767.0,Electronics,12272.0,8235.009397,4036.990603,8,2024,August
2024-12-04,NORTH,Mobile,Alice,9.0,1712.0,Electronics,15408.0,10266.6451,5141.354898,12,2024,December
2024-09-20,SOUTH,Laptop,Eva,15.0,1542.0,Electronics,23130.0,18103.06122,5026.938775,9,2024,September
2024-05-28,NORTH,Tablet,David,10.0,780.0,Electronics,7800.0,6594.071507,1205.928493,5,2024,May
2024-03-21,SOUTH,Monitor,David,16.0,1072.0,Office,17152.0,11575.64641,5576.35359,3,2024,March
2024-08-02,WEST,Mobile,Bob,4.0,898.0,Electronics,3592.0,3159.806233,432.193767,8,2024,August
2024-07-16,WEST,Camera,Frank,13.0,184.0,Electronics,2392.0,2100.693167,291.3068328,7,2024,July
2024-07-18,SOUTH,Monitor,Charlie,5.0,515.0,Office,2575.0,1699.914579,875.085421,7,2024,July
2024-01-25,SOUTH,Printer,Grace,7.0,793.0,Office,5551.0,3769.880181,1781.119819,1,2024,January
2024-03-29,EAST,Mobile,Hannah,9.0,581.0,Electronics,5229.0,4236.429355,992.5706453,3,2024,March
2024-09-24,EAST,Mobile,Eva,8.0,555.0,Electronics,4440.0,3931.708501,508.2914988,9,2024,September
2024-05-22,EAST,Camera,Charlie,16.0,926.0,Electronics,14816.0,12044.88658,2771.113425,5,2024,May
2024-02-28,WEST,Printer,Hannah,6.0,396.0,Office,2376.0,1742.724756,633.2752445,2,2024,February
2024-12-30,EAST,Tablet,Charlie,16.0,1235.0,Electronics,19760.0,12857.83998,6902.160018,12,2024,December
2024-01-26,NORTH,Headphones,Eva,6.0,1353.0,Accessories,8118.0,5993.543386,2124.456614,1,2024,January
2024-02-16,NORTH,Tablet,David,14.0,1219.0,Electronics,17066.0,13346.12974,3719.870259,2,2024,February
2024-10-14,EAST,Printer,Eva,1.0,1049.0,Office,1049.0,733.5505689,315.4494311,10,2024,October
2024-09-22,NORTH,Smartwatch,Hannah,9.0,779.0,Accessories,7011.0,5279.825275,1731.174725,9,2024,September
2024-01-16,WEST,Monitor,Charlie,13.0,477.0,Office,6201.0,3962.837343,2238.162657,1,2024,January
2024-07-17,NORTH,Camera,Frank,19.0,1279.0,Electronics,24301.0,17877.18694,6423.813062,7,2024,July
2024-10-08,WEST,Tablet,Grace,17.0,520.0,Electronics,8840.0,5544.737472,3295.262528,10,2024,October
2024-03-26,SOUTH,Mobile,Grace,11.0,204.0,Electronics,2244.0,1379.446546,864.5534535,3,2024,March
2024-09-06,SOUTH,Camera,Frank,8.0,1828.0,Electronics,14624.0,12535.28296,2088.717042,9,2024,September
2024-09-26,SOUTH,Laptop,Frank,5.0,429.0,Electronics,2145.0,1418.969999,726.0300006,9,2024,September
2024-11-30,SOUTH,Printer,David,10.0,538.0,Office,5380.0,4156.300701,1223.699299,11,2024,November
2024-04-26,NORTH,Monitor,Hannah,7.0,1255.0,Office,8785.0,5663.64406,3121.35594,4,2024,April
2024-01-07,EAST,Tablet,Alice,10.0,1990.0,Electronics,19900.0,13507.2896,6392.710402,1,2024,January
2024-05-16,NORTH,Camera,Eva,4.0,481.0,Electronics,1924.0,1362.965113,561.0348869,5,2024,May
2024-06-24,WEST,Monitor,Grace,9.0,237.0,Office,2133.0,1371.738552,761.2614484,6,2024,June
2024-11-23,NORTH,Tablet,Frank,14.0,1042.0,Electronics,14588.0,8953.949397,5634.050603,11,2024,November
2024-11-10,NORTH,Camera,Eva,2.0,942.0,Electronics,1884.0,1626.17072,257.8292799,11,2024,November
2024-08-02,WEST,Mobile,Grace,9.0,369.0,Electronics,3321.0,2004.389054,1316.610946,8,2024,August
2024-03-22,SOUTH,Laptop,Frank,1.0,1673.0,Electronics,1673.0,1034.577001,638.4229987,3,2024,March
2024-08-10,SOUTH,Laptop,Hannah,10.0,495.0,Electronics,4950.0,4165.532159,784.4678412,8,2024,August
2024-04-12,SOUTH,Smartwatch,Grace,10.0,1680.0,Accessories,16800.0,11501.32202,5298.677983,4,2024,April
2024-09-29,EAST,Camera,David,3.0,1012.0,Electronics,3036.0,2479.94473,556.0552697,9,2024,September
2024-01-14,WEST,Tablet,Alice,6.0,563.0,Electronics,3378.0,2174.985174,1203.014826,1,2024,January
2024-06-07,WEST,Laptop,Alice,6.0,1798.0,Electronics,10788.0,7240.738651,3547.261349,6,2024,June
2024-05-31,NORTH,Printer,Frank,2.0,549.0,Office,1098.0,847.4725846,250.5274154,5,2024,May
2024-04-17,EAST,Laptop,Grace,18.0,1454.0,Electronics,26172.0,23465.57315,2706.426851,4,2024,April
2024-07-06,SOUTH,Headphones,David,2.0,1376.0,Accessories,2752.0,1711.835755,1040.164245,7,2024,July
2024-10-27,EAST,Headphones,Bob,12.0,1804.0,Accessories,21648.0,15590.16178,6057.838219,10,2024,October
2024-04-07,WEST,Laptop,Eva,5.0,1408.0,Electronics,7040.0,4314.987009,2725.012991,4,2024,April
2024-05-10,WEST,Camera,Eva,7.0,1397.0,Electronics,9779.0,6451.870615,3327.129385,5,2024,May
2024-06-19,NORTH,Laptop,David,1.0,338.0,Electronics,338.0,212.5810545,125.4189455,6,2024,June
